"compound","mz","rt","column","z","file_name","MS2"
"N-Acetyl-Serine",148.060984,376.2,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_50pos1","88.03984, 100; 60.04513, 73.9; 148.08704, 58.8; 106.05019, 57.1; 148.11224, 51.8; 100.07603, 35.6; 148.09711, 18.5; 54.08897, 11.9; 64.72678, 7.8; 148.03912, 7.7; 54.85566, 7.6; 65.03616, 7.6; 138.2099, 7.3; 136.91684, 7.2; 128.33487, 7.2; 89.23302, 6.9; 79.52974, 6.9; 66.2869, 6.8; 93.92043, 6.7; 144.08382, 6.7; 150.79562, 6.7; 107.55215, 6.7; 146.76297, 6.6; 62.5547, 6.6; 99.135, 6.5; 83.93365, 6.4; 75.38318, 6.3; 102.44129, 6.3; 56.92981, 6.3; 59.58949, 6.2; 116.70676, 6.1; 52.84124, 5.9; 94.52086, 5.8; 63.52484, 5.7; 81.02819, 5.3"
"N-Acetyl-Serine",148.060984,376.2,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_50pos2","88.03992, 100; 60.04517, 84.3; 148.08695, 77.3; 106.05033, 53.1; 148.11237, 40.1; 148.09703, 25.7; 100.07617, 19.8; 70.02944, 13.3; 79.41814, 7.9; 59.00185, 7.3; 154.66876, 7.2; 72.45678, 6.9; 58.91211, 6.7; 79.24589, 6.6; 83.22651, 6.5; 107.82955, 6.4; 152.88847, 6.4; 113.75222, 6.3; 138.05437, 6.3; 50.8886, 6.3; 53.08372, 6.3; 103.99327, 6.2; 75.24144, 6; 67.30878, 6; 168.55927, 6; 101.52864, 6; 109.04904, 5.9; 54.41324, 5.7; 53.31345, 5.4; 150.82837, 5.4"
"N-Acetyl-Serine",148.060984,376.2,"HILIC",1,"201119_Std_4uMStdsMix1InH2O_100pos1","60.04517, 100; 100.07617, 50.4; 64.92801, 13; 88.04002, 9.5; 80.05012, 8.8; 141.54683, 7.1; 52.76646, 6.9; 93.70031, 6.8; 124.0044, 6.8; 53.32116, 6.8; 79.95803, 6.4; 61.89043, 6.2; 116.90952, 6.2; 161.23109, 6.1; 85.70876, 6; 71.69143, 6; 109.41228, 6; 105.36471, 5.9; 135.58778, 5.9; 59.09896, 5.9; 50.70567, 5.9; 129.83104, 5.9; 100.64802, 5.8; 90.89594, 5.8; 88.13936, 5.8; 60.89686, 5.8; 120.54608, 5.8; 56.06797, 5.7; 88.2243, 5.7; 68.69312, 5.6; 72.12682, 5.5; 116.48381, 5.5; 57.33737, 5.5; 129.2793, 5.5; 143.92894, 5.5; 77.31824, 5.5; 127.91188, 5.4; 92.23428, 5.4; 150.06564, 5.4; 71.39679, 5.4; 50.95177, 5.3; 56.2801, 5.3; 56.42956, 5.2"
"N-Acetyl-Serine",148.060984,376.2,"HILIC",1,"201119_Std_4uMStdsMix1InH2O_100pos2","60.04515, 100; 100.07617, 29.5; 64.92792, 16.7; 88.03987, 12.2; 76.97869, 7.6; 124.09666, 7.6; 79.12189, 6.9; 82.23676, 6.9; 57.27306, 6.8; 99.07958, 6.8; 51.79048, 6.8; 70.31448, 6.7; 154.66393, 6.6; 52.94435, 6.5; 53.33387, 6.5; 52.16686, 6.4; 89.96377, 6.4; 84.07845, 6.4; 157.19095, 6.4; 77.65884, 6.4; 67.42255, 6.3; 160.11374, 6.3; 92.05838, 6.3; 141.08121, 6.3; 144.24748, 6.2; 120.74254, 6.2; 76.0659, 6.2; 91.68607, 6.2; 79.68892, 6.1; 155.41592, 6; 130.37598, 6; 66.97948, 6; 148.75958, 6; 67.26981, 6; 50.5676, 6; 64.36029, 6; 57.79715, 6; 132.1273, 5.9; 62.59981, 5.9; 96.81132, 5.8; 59.84443, 5.8; 160.0461, 5.8; 65.08086, 5.8; 78.3221, 5.8; 71.8054, 5.8; 86.44337, 5.7; 121.17332, 5.7; 77.27116, 5.7; 51.72319, 5.6; 55.57694, 5.6; 100.35863, 5.6; 97.24245, 5.5; 51.07339, 5.5; 61.63071, 5.4; 87.74014, 5.4; 63.3537, 5.2"
"Ornithine",133.097703,1007.4,"HILIC",1,"201209_Std_PosStdsInH2O_100pos1","70.0658, 100; 68.05013, 0.8; 148.68706, 0.7; 145.32803, 0.7; 95.28796, 0.7; 152.16261, 0.6; 67.12952, 0.6; 102.63931, 0.6; 68.36922, 0.6; 106.63039, 0.6; 72.63998, 0.6; 149.65234, 0.6; 144.50729, 0.6; 50.34305, 0.6; 115.23741, 0.6; 53.12455, 0.6; 139.63338, 0.6; 100.57176, 0.6; 111.56297, 0.6; 129.07982, 0.6; 56.06004, 0.6; 53.53714, 0.6; 60.02436, 0.6; 78.41469, 0.6; 57.6063, 0.6"
"Ornithine",133.097703,1007.4,"HILIC",1,"201209_Std_PosStdsInH2O_100pos2","70.06579, 100; 70.0639, 0.8; 56.88141, 0.8; 91.91611, 0.7; 111.39397, 0.7; 72.22105, 0.7; 96.74904, 0.7; 109.30464, 0.7; 82.9539, 0.7; 55.94701, 0.6; 103.93395, 0.6; 74.12805, 0.6; 119.99512, 0.6; 56.65661, 0.6; 65.21852, 0.6; 65.62835, 0.6; 66.68863, 0.6; 99.39354, 0.6; 61.53738, 0.6; 75.16179, 0.6; 78.43522, 0.6; 102.95409, 0.6; 56.02359, 0.6; 107.10992, 0.6; 51.53262, 0.6; 62.76836, 0.6; 87.14171, 0.6; 50.0791, 0.6; 93.71082, 0.6; 79.40697, 0.6; 71.91291, 0.6; 56.68011, 0.6; 111.32059, 0.6; 84.17542, 0.6; 63.33693, 0.6; 128.72499, 0.6; 88.0453, 0.6; 124.25991, 0.6"
"Ornithine",133.097703,1007.4,"HILIC",1,"201209_Std_PosStdsInH2O_20pos1","70.06581, 100; 116.07092, 63; 115.08689, 7.1; 133.07613, 5.7; 70.0637, 3.1; 133.09982, 2.6; 124.0672, 1.1; 133.10529, 1; 65.51766, 0.9; 119.08025, 0.9; 99.47025, 0.9; 55.85658, 0.8; 110.66754, 0.8; 93.54154, 0.8; 109.4895, 0.8; 119.76618, 0.8; 129.28569, 0.8; 72.12532, 0.8; 66.52188, 0.8; 59.33914, 0.8; 116.60635, 0.8; 79.95034, 0.8; 93.93189, 0.8; 76.80237, 0.8; 58.31064, 0.8; 126.98386, 0.8; 71.49234, 0.7; 96.80629, 0.7; 53.18734, 0.7; 68.44204, 0.7; 65.40726, 0.7; 127.50064, 0.7; 57.1438, 0.7; 73.98199, 0.7; 69.34541, 0.7; 110.87199, 0.7; 153.09534, 0.7; 109.50185, 0.7; 84.29096, 0.7; 84.8046, 0.7; 138.90916, 0.7; 51.33548, 0.7; 94.69291, 0.7; 70.10799, 0.7; 51.25423, 0.7; 52.89578, 0.7; 97.34565, 0.7; 51.63838, 0.7; 54.10315, 0.7; 60.28661, 0.7; 54.76839, 0.7; 79.08562, 0.7; 68.96851, 0.7; 93.30949, 0.7; 83.24181, 0.7"
"Ornithine",133.097703,1007.4,"HILIC",1,"201209_Std_PosStdsInH2O_20pos2","70.06582, 100; 116.0701, 59.7; 115.08692, 10.5; 133.07619, 6.2; 133.10545, 3.6; 133.09705, 1.8; 76.10964, 0.9; 134.93576, 0.8; 54.78492, 0.8; 83.22456, 0.8; 129.02045, 0.7; 93.26481, 0.7; 54.80015, 0.7; 137.66943, 0.7; 140.78914, 0.7; 144.517, 0.7; 80.18783, 0.7; 54.12879, 0.7; 78.66645, 0.7; 57.44899, 0.7; 83.46474, 0.7; 57.12788, 0.7; 147.35648, 0.7; 123.51591, 0.7; 73.82431, 0.7; 100.95988, 0.7; 97.40975, 0.6; 58.80392, 0.6; 64.06455, 0.6; 94.83413, 0.6; 79.17784, 0.6; 111.92034, 0.6; 100.17625, 0.6; 125.96225, 0.6; 104.88259, 0.6; 120.97901, 0.6; 125.9075, 0.6; 64.37078, 0.6; 127.87472, 0.6; 90.93435, 0.6; 76.66427, 0.6; 122.5606, 0.6; 77.46761, 0.6; 53.52227, 0.6; 67.20471, 0.6; 153.34149, 0.6; 68.71529, 0.6; 82.61176, 0.6; 87.1158, 0.6; 78.89122, 0.6; 77.70737, 0.6; 74.43947, 0.6; 147.40099, 0.6; 66.37582, 0.6; 59.37146, 0.6; 101.29137, 0.6; 57.41352, 0.6; 69.07899, 0.6; 93.35054, 0.6"
"Ornithine",133.097703,1007.4,"HILIC",1,"201209_Std_PosStdsInH2O_35pos1","70.06635, 100; 116.07089, 57.4; 115.08682, 10.1; 133.09896, 3.9; 133.07597, 3.6; 96.17054, 0.8; 67.86627, 0.8; 147.84021, 0.8; 76.33002, 0.7; 69.21127, 0.7; 133.10548, 0.7; 80.08946, 0.7; 101.19463, 0.7; 133.13863, 0.7; 66.86328, 0.7; 145.49518, 0.7; 88.31618, 0.7; 70.89996, 0.7; 58.67394, 0.7; 149.91205, 0.7; 59.54271, 0.7; 150.96652, 0.7; 142.3694, 0.7; 50.35252, 0.7; 110.95545, 0.7; 58.70238, 0.7; 95.81675, 0.7; 90.13046, 0.7; 124.11285, 0.7; 77.53499, 0.7; 86.55463, 0.7; 153.23233, 0.7; 68.25532, 0.7; 63.62268, 0.7; 131.06026, 0.6; 93.45412, 0.6; 52.30993, 0.6; 52.65728, 0.6; 91.24667, 0.6; 100.53548, 0.6; 126.95374, 0.6; 101.64398, 0.6; 92.89802, 0.6; 97.56682, 0.6; 96.72633, 0.6; 78.06612, 0.6; 114.31802, 0.6; 51.72722, 0.6; 76.53394, 0.6; 146.57356, 0.6; 56.42217, 0.6; 61.28973, 0.6; 59.88877, 0.6; 110.27085, 0.6; 52.98452, 0.6; 141.36047, 0.6; 56.68306, 0.6; 55.67212, 0.6; 54.29174, 0.6; 50.1472, 0.6"
"Ornithine",133.097703,1007.4,"HILIC",1,"201209_Std_PosStdsInH2O_35pos2","70.06581, 100; 116.07089, 60.9; 115.08686, 9.4; 133.097, 3.6; 133.10552, 3.5; 133.07597, 3.5; 116.29985, 0.8; 104.48031, 0.7; 116.07504, 0.7; 76.97819, 0.7; 61.16477, 0.7; 59.18369, 0.7; 53.96764, 0.7; 73.17979, 0.7; 92.85391, 0.7; 107.47319, 0.6; 86.44288, 0.6; 106.368, 0.6; 67.00181, 0.6; 96.73634, 0.6; 63.35416, 0.6; 73.38148, 0.6; 100.48873, 0.6; 67.77578, 0.6; 83.18629, 0.6; 103.7337, 0.6; 100.33105, 0.6; 65.51741, 0.6; 58.87356, 0.6; 96.81433, 0.6; 108.70637, 0.6; 99.45192, 0.6; 71.54218, 0.6; 61.80146, 0.6; 58.07388, 0.6; 96.37658, 0.6; 140.90393, 0.6; 114.41317, 0.6; 55.15773, 0.6; 86.07073, 0.6; 77.52271, 0.6; 135.68054, 0.6; 81.68933, 0.6; 152.08737, 0.6; 56.19867, 0.6; 94.62423, 0.6; 80.67625, 0.6; 58.54858, 0.6; 56.17967, 0.6; 106.42853, 0.6"
"Ornithine",133.097703,1007.4,"HILIC",1,"201209_Std_PosStdsInH2O_50pos1","70.06578, 100; 116.07081, 17.4; 133.0761, 3.4; 133.10523, 1.3; 70.06367, 0.8; 152.77489, 0.6; 118.74457, 0.6; 122.8399, 0.6; 63.23392, 0.6; 135.6026, 0.6; 66.70274, 0.6; 65.4291, 0.6; 64.84854, 0.6; 105.07008, 0.6; 121.7319, 0.6; 142.59261, 0.6; 72.85472, 0.6; 115.09487, 0.6; 66.82633, 0.6"
"Ornithine",133.097703,1007.4,"HILIC",1,"201209_Std_PosStdsInH2O_50pos2","70.06614, 100; 116.07081, 21.2; 115.08678, 1.6; 133.076, 1.4; 69.64917, 1.1; 143.63921, 0.7; 107.69588, 0.6; 120.13391, 0.6; 94.3828, 0.6; 99.31993, 0.6; 61.44756, 0.6; 133.34052, 0.6; 74.69731, 0.6; 110.45126, 0.6; 54.29795, 0.6; 83.64637, 0.6; 59.43162, 0.6; 126.67326, 0.6; 59.695, 0.6; 80.41143, 0.6; 92.86665, 0.6; 50.4286, 0.6; 82.31905, 0.6; 114.52481, 0.6; 121.55167, 0.6; 50.46497, 0.6"
