"ID","M_mass","Names","CE","score","spectrum","spectrum_KRHform","spectrum_KRHform_filtered"
"UT000201",336.230059504,"8,15-DiHETE; 8S,15S-dihydroxy-5Z,9E,11Z,13E-eicosatetraenoic acid; 8(S),15(S)-DiHETE","20 V",4,"111.040:0.171985 127.056:0.401299 139.107:0.152876 155.104:1.490541 155.520:0.076438 163.194:0.496847 171.200:0.133766 173.164:0.324861 177.120:0.324861 178.960:0.133766 179.120:0.248423 179.280:0.191095 191.234:1.089241 193.120:0.248423 195.200:0.076438 197.120:0.114657 197.440:0.095547 208.120:0.171985 216.880:0.191095 217.175:1.051022 219.120:0.076438 221.206:2.140264 233.120:0.057328 235.152:6.439901 235.520:0.324861 235.840:0.076438 236.160:0.095547 253.240:0.133766 254.960:0.076438 255.327:0.363080 273.225:3.363272 291.277:1.738964 299.216:0.936365 299.440:0.229314 317.229:15.574240 318.160:0.133766 318.300:0.133766 335.129:100.000000 335.827:0.171985","111.040, 0.171985; 127.056, 0.401299; 139.107, 0.152876; 155.104, 1.490541; 155.520, 0.076438; 163.194, 0.496847; 171.200, 0.133766; 173.164, 0.324861; 177.120, 0.324861; 178.960, 0.133766; 179.120, 0.248423; 179.280, 0.191095; 191.234, 1.089241; 193.120, 0.248423; 195.200, 0.076438; 197.120, 0.114657; 197.440, 0.095547; 208.120, 0.171985; 216.880, 0.191095; 217.175, 1.051022; 219.120, 0.076438; 221.206, 2.140264; 233.120, 0.057328; 235.152, 6.439901; 235.520, 0.324861; 235.840, 0.076438; 236.160, 0.095547; 253.240, 0.133766; 254.960, 0.076438; 255.327, 0.363080; 273.225, 3.363272; 291.277, 1.738964; 299.216, 0.936365; 299.440, 0.229314; 317.229, 15.574240; 318.160, 0.133766; 318.300, 0.133766; 335.129, 100.000000; 335.827, 0.171985","335.129, 100; 317.229, 15.6; 235.152, 6.4; 273.225, 3.4; 221.206, 2.1; 291.277, 1.7; 155.104, 1.5; 191.234, 1.1; 217.175, 1.1; 299.216, 0.9"
"UT000202",336.230059504,"8,15-DiHETE; 8S,15S-dihydroxy-5Z,9E,11Z,13E-eicosatetraenoic acid; 8(S),15(S)-DiHETE","25 V",4,"108.960:0.260688 109.144:0.364964 110.989:1.355579 112.960:0.729927 113.088:0.729927 123.150:0.417101 127.053:1.772680 137.040:0.260688 139.040:0.573514 139.280:0.104275 149.040:0.208551 149.280:0.260688 153.120:0.104275 154.880:0.521376 155.084:2.241919 163.148:3.128259 168.960:0.312826 169.136:0.573514 171.080:1.303441 173.280:0.260688 175.120:0.260688 177.153:0.938478 179.150:4.640250 179.680:0.104275 181.040:0.208551 189.150:0.312826 190.180:0.312826 191.179:6.412930 191.560:0.104275 193.144:2.606882 195.110:0.677789 197.160:1.511992 199.040:0.417101 201.120:0.156413 205.173:0.417101 205.360:0.104275 207.200:0.104275 208.145:0.521376 209.200:0.156413 217.093:3.128259 217.280:0.677789 219.150:1.720542 221.088:8.602711 221.600:0.156413 223.120:0.260688 227.280:0.104275 235.119:16.319082 235.520:0.208551 237.120:0.156413 245.120:0.469239 245.380:0.156413 247.200:0.104275 253.147:0.208551 253.280:0.208551 255.120:2.189781 255.280:0.782065 257.200:0.156413 265.120:0.156413 273.172:15.693431 289.120:0.364964 291.188:7.768509 299.228:2.241919 307.280:0.260688 317.158:45.933264 317.600:0.364964 335.121:100.000000 335.760:0.312826","108.960, 0.260688; 109.144, 0.364964; 110.989, 1.355579; 112.960, 0.729927; 113.088, 0.729927; 123.150, 0.417101; 127.053, 1.772680; 137.040, 0.260688; 139.040, 0.573514; 139.280, 0.104275; 149.040, 0.208551; 149.280, 0.260688; 153.120, 0.104275; 154.880, 0.521376; 155.084, 2.241919; 163.148, 3.128259; 168.960, 0.312826; 169.136, 0.573514; 171.080, 1.303441; 173.280, 0.260688; 175.120, 0.260688; 177.153, 0.938478; 179.150, 4.640250; 179.680, 0.104275; 181.040, 0.208551; 189.150, 0.312826; 190.180, 0.312826; 191.179, 6.412930; 191.560, 0.104275; 193.144, 2.606882; 195.110, 0.677789; 197.160, 1.511992; 199.040, 0.417101; 201.120, 0.156413; 205.173, 0.417101; 205.360, 0.104275; 207.200, 0.104275; 208.145, 0.521376; 209.200, 0.156413; 217.093, 3.128259; 217.280, 0.677789; 219.150, 1.720542; 221.088, 8.602711; 221.600, 0.156413; 223.120, 0.260688; 227.280, 0.104275; 235.119, 16.319082; 235.520, 0.208551; 237.120, 0.156413; 245.120, 0.469239; 245.380, 0.156413; 247.200, 0.104275; 253.147, 0.208551; 253.280, 0.208551; 255.120, 2.189781; 255.280, 0.782065; 257.200, 0.156413; 265.120, 0.156413; 273.172, 15.693431; 289.120, 0.364964; 291.188, 7.768509; 299.228, 2.241919; 307.280, 0.260688; 317.158, 45.933264; 317.600, 0.364964; 335.121, 100.000000; 335.760, 0.312826","335.121, 100; 317.158, 45.9; 235.119, 16.3; 273.172, 15.7; 221.088, 8.6; 291.188, 7.8; 191.179, 6.4; 179.15, 4.6; 163.148, 3.1; 217.093, 3.1; 193.144, 2.6; 155.084, 2.2; 299.228, 2.2; 255.12, 2.2; 127.053, 1.8; 219.15, 1.7; 197.16, 1.5; 110.989, 1.4; 171.08, 1.3; 177.153, 0.9; 255.28, 0.8; 112.96, 0.7; 113.088, 0.7; 195.11, 0.7; 217.28, 0.7; 139.04, 0.6; 169.136, 0.6; 154.88, 0.5; 208.145, 0.5"
"UT000203",336.230059504,"8,15-DiHETE; 8S,15S-dihydroxy-5Z,9E,11Z,13E-eicosatetraenoic acid; 8(S),15(S)-DiHETE","30 V",4,"92.960:1.045296 108.880:2.090592 109.120:2.787456 110.960:7.665505 113.120:5.574913 123.040:2.090592 125.040:0.696864 127.093:17.073171 127.360:1.393728 137.200:0.696864 139.040:1.045296 139.200:1.393728 149.120:2.439024 151.070:1.742160 153.200:3.484321 155.040:22.299652 161.040:1.742160 161.200:2.439024 163.104:16.724739 165.040:2.090592 169.011:5.226481 171.040:3.832753 173.120:4.529617 175.120:1.742160 177.120:1.742160 177.280:1.393728 179.200:11.846690 189.120:3.484321 190.080:5.574913 191.151:39.721254 193.062:14.634146 194.960:1.742160 197.136:3.484321 205.200:3.135889 207.160:1.045296 208.080:3.484321 216.880:1.393728 217.120:4.878049 219.166:5.574913 221.086:24.738676 229.200:1.393728 233.280:1.045296 235.132:34.494774 239.120:1.393728 245.145:9.059233 255.160:11.846690 273.184:59.930314 275.040:0.696864 289.040:2.439024 289.180:1.045296 291.127:14.285714 299.135:14.634146 317.137:100.000000 335.129:84.320557","92.960, 1.045296; 108.880, 2.090592; 109.120, 2.787456; 110.960, 7.665505; 113.120, 5.574913; 123.040, 2.090592; 125.040, 0.696864; 127.093, 17.073171; 127.360, 1.393728; 137.200, 0.696864; 139.040, 1.045296; 139.200, 1.393728; 149.120, 2.439024; 151.070, 1.742160; 153.200, 3.484321; 155.040, 22.299652; 161.040, 1.742160; 161.200, 2.439024; 163.104, 16.724739; 165.040, 2.090592; 169.011, 5.226481; 171.040, 3.832753; 173.120, 4.529617; 175.120, 1.742160; 177.120, 1.742160; 177.280, 1.393728; 179.200, 11.846690; 189.120, 3.484321; 190.080, 5.574913; 191.151, 39.721254; 193.062, 14.634146; 194.960, 1.742160; 197.136, 3.484321; 205.200, 3.135889; 207.160, 1.045296; 208.080, 3.484321; 216.880, 1.393728; 217.120, 4.878049; 219.166, 5.574913; 221.086, 24.738676; 229.200, 1.393728; 233.280, 1.045296; 235.132, 34.494774; 239.120, 1.393728; 245.145, 9.059233; 255.160, 11.846690; 273.184, 59.930314; 275.040, 0.696864; 289.040, 2.439024; 289.180, 1.045296; 291.127, 14.285714; 299.135, 14.634146; 317.137, 100.000000; 335.129, 84.320557","317.137, 100; 335.129, 84.3; 273.184, 59.9; 191.151, 39.7; 235.132, 34.5; 221.086, 24.7; 155.04, 22.3; 127.093, 17.1; 163.104, 16.7; 193.062, 14.6; 299.135, 14.6; 291.127, 14.3; 179.2, 11.8; 255.16, 11.8; 245.145, 9.1; 110.96, 7.7; 113.12, 5.6; 190.08, 5.6; 219.166, 5.6; 169.011, 5.2; 217.12, 4.9; 173.12, 4.5; 171.04, 3.8; 153.2, 3.5; 189.12, 3.5; 197.136, 3.5; 208.08, 3.5; 205.2, 3.1; 109.12, 2.8; 149.12, 2.4; 161.2, 2.4; 289.04, 2.4; 108.88, 2.1; 123.04, 2.1; 165.04, 2.1; 151.07, 1.7; 161.04, 1.7; 175.12, 1.7; 177.12, 1.7; 194.96, 1.7; 127.36, 1.4; 139.2, 1.4; 177.28, 1.4; 216.88, 1.4; 229.2, 1.4; 239.12, 1.4; 92.96, 1; 139.04, 1; 207.16, 1; 233.28, 1; 289.18, 1; 125.04, 0.7; 137.2, 0.7; 275.04, 0.7"
"UT000204",336.230059504,"8,15-DiHETE; 8S,15S-dihydroxy-5Z,9E,11Z,13E-eicosatetraenoic acid; 8(S),15(S)-DiHETE","35 V",4,"109.065:23.611111 110.800:2.777778 111.120:12.500000 113.120:13.888889 119.200:4.166667 122.960:2.777778 123.120:4.166667 124.960:4.166667 127.120:65.277778 139.040:5.555556 147.200:4.166667 149.000:8.333333 150.960:2.777778 151.120:11.111111 153.120:6.944444 155.029:29.166667 161.120:5.555556 163.088:54.166667 171.040:20.833333 173.040:15.277778 175.147:12.500000 177.120:5.555556 179.104:100.000000 189.120:4.166667 190.240:4.166667 191.100:91.666667 193.040:52.777778 197.120:6.944444 205.120:11.111111 207.120:5.555556 208.000:2.777778 217.120:26.388889 219.120:9.722222 221.120:33.333333 227.040:2.777778 235.072:15.277778 245.120:12.500000 253.280:5.555556 255.193:34.722222 271.280:2.777778 273.171:77.777778 291.200:4.166667 299.173:9.722222 307.120:2.777778 317.067:72.222222 317.420:4.166667 335.040:30.555556","109.065, 23.611111; 110.800, 2.777778; 111.120, 12.500000; 113.120, 13.888889; 119.200, 4.166667; 122.960, 2.777778; 123.120, 4.166667; 124.960, 4.166667; 127.120, 65.277778; 139.040, 5.555556; 147.200, 4.166667; 149.000, 8.333333; 150.960, 2.777778; 151.120, 11.111111; 153.120, 6.944444; 155.029, 29.166667; 161.120, 5.555556; 163.088, 54.166667; 171.040, 20.833333; 173.040, 15.277778; 175.147, 12.500000; 177.120, 5.555556; 179.104, 100.000000; 189.120, 4.166667; 190.240, 4.166667; 191.100, 91.666667; 193.040, 52.777778; 197.120, 6.944444; 205.120, 11.111111; 207.120, 5.555556; 208.000, 2.777778; 217.120, 26.388889; 219.120, 9.722222; 221.120, 33.333333; 227.040, 2.777778; 235.072, 15.277778; 245.120, 12.500000; 253.280, 5.555556; 255.193, 34.722222; 271.280, 2.777778; 273.171, 77.777778; 291.200, 4.166667; 299.173, 9.722222; 307.120, 2.777778; 317.067, 72.222222; 317.420, 4.166667; 335.040, 30.555556","179.104, 100; 191.1, 91.7; 273.171, 77.8; 317.067, 72.2; 127.12, 65.3; 163.088, 54.2; 193.04, 52.8; 255.193, 34.7; 221.12, 33.3; 335.04, 30.6; 155.029, 29.2; 217.12, 26.4; 109.065, 23.6; 171.04, 20.8; 173.04, 15.3; 235.072, 15.3; 113.12, 13.9; 111.12, 12.5; 175.147, 12.5; 245.12, 12.5; 151.12, 11.1; 205.12, 11.1; 219.12, 9.7; 299.173, 9.7; 149, 8.3; 153.12, 6.9; 197.12, 6.9; 139.04, 5.6; 161.12, 5.6; 177.12, 5.6; 207.12, 5.6; 253.28, 5.6; 119.2, 4.2; 123.12, 4.2; 124.96, 4.2; 147.2, 4.2; 189.12, 4.2; 190.24, 4.2; 291.2, 4.2; 317.42, 4.2; 110.8, 2.8; 122.96, 2.8; 150.96, 2.8; 208, 2.8; 227.04, 2.8; 271.28, 2.8; 307.12, 2.8"
"UT000205",336.230059504,"8,15-DiHETE; 8S,15S-dihydroxy-5Z,9E,11Z,13E-eicosatetraenoic acid; 8(S),15(S)-DiHETE","40 V",4,"93.040:12.500000 109.040:8.333333 110.973:29.166667 113.120:8.333333 119.040:25.000000 127.076:54.166667 147.040:37.500000 148.960:8.333333 151.040:29.166667 155.120:8.333333 163.089:100.000000 165.040:8.333333 171.120:16.666667 179.104:66.666667 179.440:12.500000 189.120:33.333333 189.920:8.333333 190.880:8.333333 191.120:29.166667 193.104:45.833333 201.080:16.666667 205.040:12.500000 205.240:16.666667 217.040:16.666667 245.200:8.333333 253.120:8.333333 273.040:25.000000 317.100:16.666667 335.120:12.500000","93.040, 12.500000; 109.040, 8.333333; 110.973, 29.166667; 113.120, 8.333333; 119.040, 25.000000; 127.076, 54.166667; 147.040, 37.500000; 148.960, 8.333333; 151.040, 29.166667; 155.120, 8.333333; 163.089, 100.000000; 165.040, 8.333333; 171.120, 16.666667; 179.104, 66.666667; 179.440, 12.500000; 189.120, 33.333333; 189.920, 8.333333; 190.880, 8.333333; 191.120, 29.166667; 193.104, 45.833333; 201.080, 16.666667; 205.040, 12.500000; 205.240, 16.666667; 217.040, 16.666667; 245.200, 8.333333; 253.120, 8.333333; 273.040, 25.000000; 317.100, 16.666667; 335.120, 12.500000","163.089, 100; 179.104, 66.7; 127.076, 54.2; 193.104, 45.8; 147.04, 37.5; 189.12, 33.3; 110.973, 29.2; 151.04, 29.2; 191.12, 29.2; 119.04, 25; 273.04, 25; 171.12, 16.7; 201.08, 16.7; 205.24, 16.7; 217.04, 16.7; 317.1, 16.7; 93.04, 12.5; 179.44, 12.5; 205.04, 12.5; 335.12, 12.5; 109.04, 8.3; 113.12, 8.3; 148.96, 8.3; 155.12, 8.3; 165.04, 8.3; 189.92, 8.3; 190.88, 8.3; 245.2, 8.3; 253.12, 8.3"
"UT000206",336.230059504,"8,15-DiHETE; 8S,15S-dihydroxy-5Z,9E,11Z,13E-eicosatetraenoic acid; 8(S),15(S)-DiHETE","45 V",4,"106.960:13.636364 108.880:36.363636 109.200:36.363636 119.064:59.090909 127.086:77.272727 148.800:27.272727 163.120:100.000000 165.120:18.181818 189.040:40.909091 191.120:22.727273","106.960, 13.636364; 108.880, 36.363636; 109.200, 36.363636; 119.064, 59.090909; 127.086, 77.272727; 148.800, 27.272727; 163.120, 100.000000; 165.120, 18.181818; 189.040, 40.909091; 191.120, 22.727273","163.12, 100; 127.086, 77.3; 119.064, 59.1; 189.04, 40.9; 108.88, 36.4; 109.2, 36.4; 148.8, 27.3; 191.12, 22.7; 165.12, 18.2; 106.96, 13.6"
"UT000207",336.230059504,"8,15-DiHETE; 8S,15S-dihydroxy-5Z,9E,11Z,13E-eicosatetraenoic acid; 8(S),15(S)-DiHETE","50 V",4,"113.040:45.454545 119.040:100.000000 119.200:36.363636 125.040:36.363636 127.096:81.818182 145.040:18.181818 161.120:27.272727 163.040:27.272727 177.040:18.181818 179.040:27.272727","113.040, 45.454545; 119.040, 100.000000; 119.200, 36.363636; 125.040, 36.363636; 127.096, 81.818182; 145.040, 18.181818; 161.120, 27.272727; 163.040, 27.272727; 177.040, 18.181818; 179.040, 27.272727","119.04, 100; 127.096, 81.8; 113.04, 45.5; 119.2, 36.4; 125.04, 36.4; 161.12, 27.3; 163.04, 27.3; 179.04, 27.3; 145.04, 18.2; 177.04, 18.2"
"UT000208",318.21949482,"8-HEPE; 8-hydroxy-5Z,9E,11Z,14Z,17Z-eicosapentaenoic acid; (+-)8-HEPE","10 V",4,"110.880:0.073117 155.065:5.337558 155.680:0.097490 155.960:0.073117 161.200:0.219352 163.200:3.509627 255.231:34.633195 255.760:0.219352 255.920:0.536193 256.080:0.194979 256.480:0.073117 273.232:1.242993 299.195:18.254935 299.920:0.097490 317.127:100.000000 317.740:0.219352","110.880, 0.073117; 155.065, 5.337558; 155.680, 0.097490; 155.960, 0.073117; 161.200, 0.219352; 163.200, 3.509627; 255.231, 34.633195; 255.760, 0.219352; 255.920, 0.536193; 256.080, 0.194979; 256.480, 0.073117; 273.232, 1.242993; 299.195, 18.254935; 299.920, 0.097490; 317.127, 100.000000; 317.740, 0.219352","317.127, 100; 255.231, 34.6; 299.195, 18.3; 155.065, 5.3; 163.2, 3.5; 273.232, 1.2; 255.92, 0.5"
"UT000209",318.21949482,"8-HEPE; 8-hydroxy-5Z,9E,11Z,14Z,17Z-eicosapentaenoic acid; (+-)8-HEPE","15 V",4,"110.800:0.158378 111.006:0.601837 127.120:0.190054 137.120:0.126703 155.116:7.412100 155.840:0.063351 156.100:0.158378 156.320:0.095027 161.197:1.805512 163.210:3.864428 171.360:0.063351 201.257:0.475135 220.960:0.063351 221.200:0.095027 255.225:48.115299 255.936:0.411783 256.480:0.126703 271.200:0.063351 272.880:0.063351 273.243:2.122268 289.200:0.063351 289.360:0.095027 299.199:21.317707 317.131:100.000000 317.773:0.158378","110.800, 0.158378; 111.006, 0.601837; 127.120, 0.190054; 137.120, 0.126703; 155.116, 7.412100; 155.840, 0.063351; 156.100, 0.158378; 156.320, 0.095027; 161.197, 1.805512; 163.210, 3.864428; 171.360, 0.063351; 201.257, 0.475135; 220.960, 0.063351; 221.200, 0.095027; 255.225, 48.115299; 255.936, 0.411783; 256.480, 0.126703; 271.200, 0.063351; 272.880, 0.063351; 273.243, 2.122268; 289.200, 0.063351; 289.360, 0.095027; 299.199, 21.317707; 317.131, 100.000000; 317.773, 0.158378","317.131, 100; 255.225, 48.1; 299.199, 21.3; 155.116, 7.4; 163.21, 3.9; 273.243, 2.1; 161.197, 1.8; 111.006, 0.6"
"UT000210",318.21949482,"8-HEPE; 8-hydroxy-5Z,9E,11Z,14Z,17Z-eicosapentaenoic acid; (+-)8-HEPE","20 V",4,"111.098:1.992528 126.960:0.435866 127.120:0.311333 137.093:0.933998 148.960:0.124533 154.800:0.622665 155.082:10.585305 161.116:6.662516 163.120:2.179328 163.280:0.373599 169.120:0.186800 171.040:0.311333 189.120:0.435866 197.040:0.186800 200.960:0.311333 201.186:3.362391 227.280:0.311333 245.280:0.373599 255.189:66.251557 256.080:0.186800 273.185:8.032379 281.120:0.124533 289.040:0.311333 289.200:0.373599 299.141:26.338730 299.600:0.435866 317.128:100.000000 318.560:0.311333","111.098, 1.992528; 126.960, 0.435866; 127.120, 0.311333; 137.093, 0.933998; 148.960, 0.124533; 154.800, 0.622665; 155.082, 10.585305; 161.116, 6.662516; 163.120, 2.179328; 163.280, 0.373599; 169.120, 0.186800; 171.040, 0.311333; 189.120, 0.435866; 197.040, 0.186800; 200.960, 0.311333; 201.186, 3.362391; 227.280, 0.311333; 245.280, 0.373599; 255.189, 66.251557; 256.080, 0.186800; 273.185, 8.032379; 281.120, 0.124533; 289.040, 0.311333; 289.200, 0.373599; 299.141, 26.338730; 299.600, 0.435866; 317.128, 100.000000; 318.560, 0.311333","317.128, 100; 255.189, 66.3; 299.141, 26.3; 155.082, 10.6; 273.185, 8; 161.116, 6.7; 201.186, 3.4; 163.12, 2.2; 111.098, 2; 137.093, 0.9; 154.8, 0.6"
"UT000211",318.21949482,"8-HEPE; 8-hydroxy-5Z,9E,11Z,14Z,17Z-eicosapentaenoic acid; (+-)8-HEPE","25 V",4,"109.120:0.963391 111.120:6.551060 111.360:0.578035 121.120:0.963391 127.040:5.780347 137.040:0.578035 152.960:0.770713 154.240:0.385356 155.085:24.277457 160.720:0.770713 161.113:27.938343 163.120:1.348748 171.040:2.697495 177.040:0.578035 177.200:0.385356 181.040:0.385356 201.112:10.789981 217.120:0.385356 219.040:0.385356 221.120:0.385356 254.800:0.578035 255.160:87.668593 273.145:19.075145 281.120:0.963391 281.280:0.385356 289.200:0.770713 299.121:31.406551 317.151:100.000000 318.080:0.385356","109.120, 0.963391; 111.120, 6.551060; 111.360, 0.578035; 121.120, 0.963391; 127.040, 5.780347; 137.040, 0.578035; 152.960, 0.770713; 154.240, 0.385356; 155.085, 24.277457; 160.720, 0.770713; 161.113, 27.938343; 163.120, 1.348748; 171.040, 2.697495; 177.040, 0.578035; 177.200, 0.385356; 181.040, 0.385356; 201.112, 10.789981; 217.120, 0.385356; 219.040, 0.385356; 221.120, 0.385356; 254.800, 0.578035; 255.160, 87.668593; 273.145, 19.075145; 281.120, 0.963391; 281.280, 0.385356; 289.200, 0.770713; 299.121, 31.406551; 317.151, 100.000000; 318.080, 0.385356","317.151, 100; 255.16, 87.7; 299.121, 31.4; 161.113, 27.9; 155.085, 24.3; 273.145, 19.1; 201.112, 10.8; 111.12, 6.6; 127.04, 5.8; 171.04, 2.7; 163.12, 1.3; 109.12, 1; 121.12, 1; 281.12, 1; 152.96, 0.8; 160.72, 0.8; 289.2, 0.8; 111.36, 0.6; 137.04, 0.6; 177.04, 0.6; 254.8, 0.6"
"UT000212",318.21949482,"8-HEPE; 8-hydroxy-5Z,9E,11Z,14Z,17Z-eicosapentaenoic acid; (+-)8-HEPE","30 V",4,"109.200:1.863354 111.040:8.074534 118.960:1.242236 121.120:8.074534 127.113:6.832298 137.120:3.726708 155.009:51.552795 161.154:71.428571 163.040:1.863354 168.880:1.242236 171.120:4.968944 173.040:3.726708 185.120:1.242236 188.960:4.347826 189.220:1.863354 197.200:2.484472 200.960:3.105590 201.120:6.832298 219.200:1.242236 219.360:1.242236 227.120:4.347826 255.180:70.186335 272.960:6.211180 273.200:9.316770 299.173:26.708075 317.136:100.000000","109.200, 1.863354; 111.040, 8.074534; 118.960, 1.242236; 121.120, 8.074534; 127.113, 6.832298; 137.120, 3.726708; 155.009, 51.552795; 161.154, 71.428571; 163.040, 1.863354; 168.880, 1.242236; 171.120, 4.968944; 173.040, 3.726708; 185.120, 1.242236; 188.960, 4.347826; 189.220, 1.863354; 197.200, 2.484472; 200.960, 3.105590; 201.120, 6.832298; 219.200, 1.242236; 219.360, 1.242236; 227.120, 4.347826; 255.180, 70.186335; 272.960, 6.211180; 273.200, 9.316770; 299.173, 26.708075; 317.136, 100.000000","317.136, 100; 161.154, 71.4; 255.18, 70.2; 155.009, 51.6; 299.173, 26.7; 273.2, 9.3; 111.04, 8.1; 121.12, 8.1; 127.113, 6.8; 201.12, 6.8; 272.96, 6.2; 171.12, 5; 188.96, 4.3; 227.12, 4.3; 137.12, 3.7; 173.04, 3.7; 200.96, 3.1; 197.2, 2.5; 109.2, 1.9; 163.04, 1.9; 189.22, 1.9; 118.96, 1.2; 168.88, 1.2; 185.12, 1.2; 219.2, 1.2; 219.36, 1.2"
"UT000213",318.21949482,"8-HEPE; 8-hydroxy-5Z,9E,11Z,14Z,17Z-eicosapentaenoic acid; (+-)8-HEPE","35 V",4,"109.040:3.875969 110.960:9.302326 111.120:17.829457 120.960:4.651163 127.040:17.829457 137.040:3.100775 155.145:16.279070 161.074:23.255814 171.040:1.550388 201.120:3.100775 255.200:14.728682 273.120:2.325581 299.100:3.100775 317.192:100.000000","109.040, 3.875969; 110.960, 9.302326; 111.120, 17.829457; 120.960, 4.651163; 127.040, 17.829457; 137.040, 3.100775; 155.145, 16.279070; 161.074, 23.255814; 171.040, 1.550388; 201.120, 3.100775; 255.200, 14.728682; 273.120, 2.325581; 299.100, 3.100775; 317.192, 100.000000","317.192, 100; 161.074, 23.3; 111.12, 17.8; 127.04, 17.8; 155.145, 16.3; 255.2, 14.7; 110.96, 9.3; 120.96, 4.7; 109.04, 3.9; 137.04, 3.1; 201.12, 3.1; 299.1, 3.1; 273.12, 2.3; 171.04, 1.6"
"UT000214",318.21949482,"8-HEPE; 8-hydroxy-5Z,9E,11Z,14Z,17Z-eicosapentaenoic acid; (+-)8-HEPE","40 V",4,"109.040:17.073171 111.040:17.073171 111.280:4.878049 118.960:7.317073 121.040:4.878049 127.060:14.634146 136.960:9.756098 155.120:17.073171 161.095:43.902439 171.120:9.756098 245.120:7.317073 317.215:100.000000","109.040, 17.073171; 111.040, 17.073171; 111.280, 4.878049; 118.960, 7.317073; 121.040, 4.878049; 127.060, 14.634146; 136.960, 9.756098; 155.120, 17.073171; 161.095, 43.902439; 171.120, 9.756098; 245.120, 7.317073; 317.215, 100.000000","317.215, 100; 161.095, 43.9; 109.04, 17.1; 111.04, 17.1; 155.12, 17.1; 127.06, 14.6; 136.96, 9.8; 171.12, 9.8; 118.96, 7.3; 245.12, 7.3; 111.28, 4.9; 121.04, 4.9"
"UT000215",318.21949482,"8-HEPE; 8-hydroxy-5Z,9E,11Z,14Z,17Z-eicosapentaenoic acid; (+-)8-HEPE","45 V",4,"111.120:19.047619 119.040:23.809524 120.987:19.047619 127.200:9.523810 147.120:9.523810 154.960:9.523810 161.120:23.809524 245.200:19.047619 317.040:100.000000 317.248:100.000000","111.120, 19.047619; 119.040, 23.809524; 120.987, 19.047619; 127.200, 9.523810; 147.120, 9.523810; 154.960, 9.523810; 161.120, 23.809524; 245.200, 19.047619; 317.040, 100.000000; 317.248, 100.000000","317.04, 100; 317.248, 100; 119.04, 23.8; 161.12, 23.8; 111.12, 19; 120.987, 19; 245.2, 19; 127.2, 9.5; 147.12, 9.5; 154.96, 9.5"
"UT000216",318.21949482,"8-HEPE; 8-hydroxy-5Z,9E,11Z,14Z,17Z-eicosapentaenoic acid; (+-)8-HEPE","50 V",4,"109.120:27.272727 119.022:100.000000 121.040:45.454545 121.200:27.272727 245.170:100.000000 317.040:36.363636","109.120, 27.272727; 119.022, 100.000000; 121.040, 45.454545; 121.200, 27.272727; 245.170, 100.000000; 317.040, 36.363636","119.022, 100; 245.17, 100; 121.04, 45.5; 317.04, 36.4; 109.12, 27.3; 121.2, 27.3"
"UT000217",314.245709568,"9,10-DiHOME; 9,10-dihydroxy-12Z-octadecenoic acid; (+-)9,10-DiHOME","10 V",4,"201.153:0.144586 297.032:0.464196 313.176:100.000000 314.090:0.464196 314.608:0.076098","201.153, 0.144586; 297.032, 0.464196; 313.176, 100.000000; 314.090, 0.464196; 314.608, 0.076098","313.176, 100"
"UT000218",314.245709568,"9,10-DiHOME; 9,10-dihydroxy-12Z-octadecenoic acid; (+-)9,10-DiHOME","15 V",4,"201.195:1.244444 201.760:0.056566 295.342:0.331313 297.120:0.298990 313.168:100.000000 313.957:0.129293 314.182:0.105051 314.880:0.056566","201.195, 1.244444; 201.760, 0.056566; 295.342, 0.331313; 297.120, 0.298990; 313.168, 100.000000; 313.957, 0.129293; 314.182, 0.105051; 314.880, 0.056566","313.168, 100; 201.195, 1.2"
"UT000219",314.245709568,"9,10-DiHOME; 9,10-dihydroxy-12Z-octadecenoic acid; (+-)9,10-DiHOME","20 V",4,"171.040:0.235274 171.200:0.075624 199.040:0.075624 201.172:6.579279 201.787:0.285690 202.311:0.243677 202.640:0.050416 203.480:0.084027 203.709:0.126040 222.960:0.050416 277.040:0.100832 277.275:0.378119 295.280:2.067053 296.080:0.058819 297.154:0.151248 313.156:100.000000 313.937:0.352912 314.533:0.109235 314.960:0.050416","171.040, 0.235274; 171.200, 0.075624; 199.040, 0.075624; 201.172, 6.579279; 201.787, 0.285690; 202.311, 0.243677; 202.640, 0.050416; 203.480, 0.084027; 203.709, 0.126040; 222.960, 0.050416; 277.040, 0.100832; 277.275, 0.378119; 295.280, 2.067053; 296.080, 0.058819; 297.154, 0.151248; 313.156, 100.000000; 313.937, 0.352912; 314.533, 0.109235; 314.960, 0.050416","313.156, 100; 201.172, 6.6; 295.28, 2.1"
